og_coord,starfish_coord,dist
"(6113, 6376)","(6105.0, 6376.0)",8.0
"(2395, 2212)","(2418.0, 2222.0)",25.08
"(4480, 5092)","(4489.0, 5064.0)",29.411
"(4962, 5370)","(4993.0, 5356.0)",34.015
"(2106, 1420)","(2071.0, 1400.0)",40.311
"(1661, 902)","(1621.0, 878.0)",46.648
"(5771, 5053)","(5754.0, 5008.0)",48.104
"(4301, 4021)","(4347.0, 4047.0)",52.839
"(7434, 6868)","(7488.0, 6848.0)",57.585
"(7743, 7161)","(7770.0, 7218.0)",63.071
"(6707, 6622)","(6686.0, 6559.0)",66.408
"(7341, 6563)","(7282.0, 6521.0)",72.422
"(4833, 5021)","(4901.0, 5054.0)",75.584
"(5035, 5165)","(4955.0, 5156.0)",80.505
"(7230, 6696)","(7233.0, 6612.0)",84.054
"(4350, 4585)","(4272.0, 4550.0)",85.493
"(2026, 1317)","(2071.0, 1400.0)",94.414
"(6807, 6297)","(6811.0, 6199.0)",98.082
"(6664, 6024)","(6764.0, 6008.0)",101.272
"(6306, 5781)","(6403.0, 5817.0)",103.465
"(3177, 2572)","(3189.0, 2467.0)",105.683
"(7661, 7221)","(7770.0, 7218.0)",109.041
"(3975, 3445)","(4047.0, 3531.0)",112.161
"(1470, 843)","(1582.0, 863.0)",113.772
"(5217, 4990)","(5104.0, 4962.0)",116.417
"(7569, 6762)","(7488.0, 6848.0)",118.14
"(3050, 2216)","(3096.0, 2107.0)",118.309
"(4540, 4560)","(4480.0, 4457.0)",119.202
"(6074, 6608)","(6180.0, 6552.0)",119.883
"(4192, 5263)","(4292.0, 5334.0)",122.642
"(2720, 2146)","(2597.0, 2181.0)",127.883
"(6291, 6624)","(6180.0, 6552.0)",132.306
"(5803, 5131)","(5754.0, 5008.0)",132.401
"(6022, 6268)","(6105.0, 6376.0)",136.209
"(4154, 5313)","(4292.0, 5334.0)",139.589
"(2083, 1101)","(1974.0, 1189.0)",140.089
"(5488, 5481)","(5632.0, 5472.0)",144.281
"(6120, 6686)","(6180.0, 6552.0)",146.82
"(2914, 1925)","(2771.0, 1852.0)",160.555
"(3871, 3813)","(3960.0, 3678.0)",161.697
"(5154, 5324)","(4993.0, 5356.0)",164.149
"(3277, 3828)","(3429.0, 3765.0)",164.539
"(3632, 3634)","(3464.0, 3618.0)",168.76
"(2336, 2529)","(2479.0, 2428.0)",175.071
"(6986, 6156)","(6876.0, 6014.0)",179.622
"(6017, 6218)","(6105.0, 6376.0)",180.854
"(2585, 1366)","(2720.0, 1488.0)",181.959
"(5390, 5635)","(5553.0, 5734.0)",190.709
"(6587, 6395)","(6686.0, 6559.0)",191.565
"(4799, 4495)","(4665.0, 4638.0)",195.972
"(5152, 5555)","(4956.0, 5533.0)",197.231
"(4719, 5130)","(4901.0, 5054.0)",197.231
"(5929, 6278)","(6105.0, 6376.0)",201.445
"(2129, 1908)","(2242.0, 1731.0)",209.995
"(5294, 5056)","(5104.0, 4962.0)",211.981
"(1409, 740)","(1582.0, 863.0)",212.269
"(2287, 2524)","(2479.0, 2428.0)",214.663
"(7986, 7190)","(7770.0, 7218.0)",217.807
"(3246, 2679)","(3189.0, 2467.0)",219.529
"(2810, 2615)","(2789.0, 2835.0)",221.0
"(6399, 6584)","(6180.0, 6552.0)",221.326
"(5180, 5178)","(4955.0, 5156.0)",226.073
"(2840, 3141)","(2692.0, 2966.0)",229.192
"(5233, 5332)","(4993.0, 5356.0)",241.197
"(2799, 2326)","(2597.0, 2181.0)",248.654
"(2958, 2368)","(3189.0, 2467.0)",251.321
"(4540, 4212)","(4480.0, 4457.0)",252.24
"(5250, 5176)","(5502.0, 5165.0)",252.24
"(3545, 3378)","(3464.0, 3618.0)",253.3
"(6560, 6338)","(6686.0, 6559.0)",254.395
"(7042, 6823)","(7233.0, 6612.0)",284.609
"(1373, 634)","(1582.0, 863.0)",310.035
"(7723, 7610)","(7558.0, 7341.0)",315.572
"(3476, 4078)","(3429.0, 3765.0)",316.509
"(4076, 4242)","(3919.0, 4531.0)",328.892
"(3824, 4004)","(3960.0, 3678.0)",353.231
"(3102, 3975)","(3429.0, 3765.0)",388.624
"(8181, 7204)","(7770.0, 7218.0)",411.238
"(1874, 532)","(1621.0, 878.0)",428.632
"(3295, 2889)","(3189.0, 2467.0)",435.109
"(3274, 2920)","(3189.0, 2467.0)",460.906
"(3688, 3213)","(3464.0, 3618.0)",462.819
