radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.20987654320987653,0.21516100039263597,0.9754395212277499,81
220,0.3333333333333333,0.3496835858519549,0.9532427223348602,81
280,0.4074074074074074,0.48046920309369856,0.8479365686377967,81
340,0.4691358024691358,0.5867676231146737,0.7995257133971948,81
400,0.5185185185185185,0.6658010342515447,0.7787889952760546,81
460,0.6296296296296297,0.7260877143396489,0.8671536746800014,81
520,0.7037037037037037,0.7753916142411144,0.9075461879897005,81
580,0.7283950617283951,0.8144626500633407,0.8943259235665967,81
640,0.7901234567901234,0.8488308069754811,0.9308373945633037,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.15853658536585366,0.149822224877931,1.0581646714632809,82
160,0.2804878048780488,0.31077078984064577,0.9025552402202112,82
220,0.3902439024390244,0.4582186594372576,0.851654323545633,82
280,0.47560975609756095,0.575639560035433,0.8262284059634212,82
340,0.5121951219512195,0.6524265999192398,0.7850616789913551,82
400,0.5609756097560976,0.7029920763620117,0.7979828345422467,82
460,0.6097560975609756,0.7444398796577968,0.8190803773721359,82
520,0.6829268292682927,0.7783188439837478,0.87743838472778,82
580,0.7317073170731707,0.8110428506653825,0.9021808360345885,82
640,0.7439024390243902,0.8423296732106685,0.8831487987225859,82
700,0.8048780487804879,0.8703559010458094,0.9247688765174751,82
