X,Y,cluster_id
6128,5.733,0.0
6138,5.68,0.0
7566,6.696,0.001
7512,6.678,0.001
7466,6.552,0.002
7505,6.52,0.002
6223,5.54,0.003
6206,5.562,0.003
4768,5.078,0.004
7149,6.596,0.004
5961,5.438,0.005
5988,5.409,0.005
3369,3.273,0.006
7283,6.713,0.007
4907,4.397,0.008
4248,3.442,0.009
2220,2.308,0.01
5604,5.462,0.011
1504,1.889,0.012
5164,5.074,0.012
7198,6.42,0.013
7381,6.552,0.014
3778,3.145,0.015
1067,1.785,0.016
5132,3.871,0.017
4755,3.661,0.018
3977,3.421,0.019
4032,3.84,0.02
4967,4.212,0.02
6427,5.595,0.021
6925,5.964,0.022
6296,5.838,0.023
5202,4.252,0.024
5374,4.813,0.025
6729,5.607,0.026
754,1.361,0.027
7401,6.8,0.028
1172,2.146,0.028
956,1.844,0.029
7037,6.845,0.03
2126,2.274,0.031
7045,6.372,0.032
4823,4.378,0.033
1390,1.775,0.034
1121,1.542,0.035
1297,1.456,0.036
2861,2.407,0.036
4947,4.875,0.037
1757,2.158,0.038
1291,2.093,0.039
1911,2.364,0.04
3138,3.394,0.041
4303,3.84,0.042
6838,6.622,0.043
2101,2.954,0.044
5613,4.733,0.044
2280,2.129,0.045
7223,7.184,0.046
1234,1.927,0.047
5681,5.648,0.048
4192,3.679,0.049
6868,5.744,0.05
5221,4.026,0.051
4966,5.077,0.052
975,1.428,0.052
6696,6.516,0.053
5318,5.158,0.054
3680,2.877,0.055
5635,5.21,0.056
6716,6.053,0.057
2601,2.62,0.058
1557,2.0,0.059
1929,2.643,0.059
3849,2.851,0.06
6368,5.914,0.061
3802,2.941,0.062
2770,2.367,0.063
4651,4.467,0.064
5160,4.323,0.065
5089,3.941,0.066
6795,6.299,0.067
