og_coord,closest_coord,dist
"(2.553, 4.166)","(2.553, 4.169)",0.002
"(2.553, 4.169)","(2.553, 4.166)",0.002
"(0.546, 1.233)","(0.544, 1.228)",0.005
"(0.544, 1.228)","(0.546, 1.233)",0.005
"(2.78, 4.157)","(2.771, 4.156)",0.009
"(2.771, 4.156)","(2.78, 4.157)",0.009
"(2.472, 0.784)","(2.48, 0.79)",0.01
"(2.48, 0.79)","(2.472, 0.784)",0.01
"(2.029, 1.898)","(2.033, 1.912)",0.015
"(2.033, 1.912)","(2.029, 1.898)",0.015
"(0.388, 2.528)","(0.389, 2.511)",0.017
"(0.389, 2.511)","(0.388, 2.528)",0.017
"(0.496, 2.66)","(0.515, 2.66)",0.019
"(0.515, 2.66)","(0.496, 2.66)",0.019
"(1.8, 2.243)","(1.819, 2.241)",0.019
"(1.819, 2.241)","(1.8, 2.243)",0.019
"(2.361, 1.195)","(2.378, 1.184)",0.02
"(2.378, 1.184)","(2.361, 1.195)",0.02
"(1.601, 2.466)","(1.613, 2.481)",0.02
"(1.613, 2.481)","(1.601, 2.466)",0.02
"(2.55, 4.146)","(2.553, 4.166)",0.021
"(2.29, 1.592)","(2.294, 1.612)",0.021
"(2.294, 1.612)","(2.29, 1.592)",0.021
"(1.152, 2.568)","(1.132, 2.574)",0.021
"(1.132, 2.574)","(1.152, 2.568)",0.021
"(1.147, 0.783)","(1.141, 0.803)",0.021
"(1.141, 0.803)","(1.147, 0.783)",0.021
"(2.103, 2.37)","(2.082, 2.372)",0.021
"(2.082, 2.372)","(2.103, 2.37)",0.021
"(2.875, 3.693)","(2.879, 3.714)",0.022
"(2.879, 3.714)","(2.875, 3.693)",0.022
"(1.706, 0.952)","(1.728, 0.958)",0.022
"(1.728, 0.958)","(1.706, 0.952)",0.022
"(3.169, 3.609)","(3.191, 3.609)",0.022
"(3.191, 3.609)","(3.169, 3.609)",0.022
"(2.853, 3.695)","(2.875, 3.693)",0.023
"(0.812, 2.395)","(0.802, 2.375)",0.023
"(0.802, 2.375)","(0.812, 2.395)",0.023
"(2.085, 2.768)","(2.066, 2.756)",0.023
"(2.066, 2.756)","(2.085, 2.768)",0.023
"(0.847, 0.922)","(0.826, 0.931)",0.023
"(0.826, 0.931)","(0.847, 0.922)",0.023
"(2.003, 2.245)","(2.015, 2.267)",0.024
"(2.015, 2.267)","(2.003, 2.245)",0.024
"(1.893, 1.654)","(1.917, 1.641)",0.027
"(1.917, 1.641)","(1.893, 1.654)",0.027
"(0.489, 2.431)","(0.516, 2.433)",0.027
"(0.516, 2.433)","(0.489, 2.431)",0.027
"(0.619, 2.593)","(0.591, 2.588)",0.028
"(0.591, 2.588)","(0.619, 2.593)",0.028
"(1.845, 1.956)","(1.864, 1.978)",0.029
"(1.864, 1.978)","(1.845, 1.956)",0.029
"(2.739, 1.308)","(2.765, 1.323)",0.03
"(2.765, 1.323)","(2.739, 1.308)",0.03
"(2.568, 2.631)","(2.573, 2.601)",0.031
"(2.573, 2.601)","(2.568, 2.631)",0.031
"(1.274, 1.652)","(1.246, 1.639)",0.031
"(0.973, 0.663)","(0.945, 0.649)",0.031
"(0.945, 0.649)","(0.973, 0.663)",0.031
"(1.246, 1.639)","(1.274, 1.652)",0.031
"(3.036, 4.228)","(3.012, 4.251)",0.033
"(3.012, 4.251)","(3.036, 4.228)",0.033
"(2.972, 4.252)","(2.939, 4.247)",0.033
"(2.939, 4.247)","(2.972, 4.252)",0.033
"(1.249, 1.674)","(1.274, 1.652)",0.034
"(2.377, 1.225)","(2.361, 1.195)",0.034
"(1.393, 1.124)","(1.37, 1.098)",0.034
"(1.37, 1.098)","(1.393, 1.124)",0.034
"(1.533, 1.768)","(1.499, 1.762)",0.034
"(1.499, 1.762)","(1.533, 1.768)",0.034
"(2.128, 1.737)","(2.101, 1.758)",0.034
"(2.101, 1.758)","(2.128, 1.737)",0.034
"(2.049, 2.385)","(2.082, 2.372)",0.035
"(1.889, 1.114)","(1.855, 1.105)",0.035
"(1.855, 1.105)","(1.889, 1.114)",0.035
"(3.453, 3.247)","(3.438, 3.279)",0.035
"(3.438, 3.279)","(3.453, 3.247)",0.035
"(1.922, 1.735)","(1.942, 1.704)",0.036
"(1.942, 1.704)","(1.922, 1.735)",0.036
"(0.565, 0.999)","(0.596, 0.981)",0.036
"(0.596, 0.981)","(0.565, 0.999)",0.036
"(1.594, 2.121)","(1.56, 2.135)",0.036
"(1.56, 2.135)","(1.594, 2.121)",0.036
"(2.429, 1.795)","(2.431, 1.758)",0.037
"(2.431, 1.758)","(2.429, 1.795)",0.037
"(2.011, 2.675)","(2.046, 2.66)",0.038
"(2.046, 2.66)","(2.011, 2.675)",0.038
"(0.582, 1.534)","(0.546, 1.547)",0.038
"(0.546, 1.547)","(0.582, 1.534)",0.038
"(1.742, 2.031)","(1.774, 2.01)",0.038
"(1.774, 2.01)","(1.742, 2.031)",0.038
"(1.58, 2.168)","(1.56, 2.135)",0.038
"(1.26, 0.799)","(1.236, 0.829)",0.038
"(1.236, 0.829)","(1.26, 0.799)",0.038
"(0.426, 2.535)","(0.388, 2.528)",0.039
"(2.459, 2.528)","(2.44, 2.564)",0.041
"(2.44, 2.564)","(2.459, 2.528)",0.041
"(2.027, 2.558)","(1.996, 2.53)",0.042
"(1.996, 2.53)","(2.027, 2.558)",0.042
"(2.53, 2.613)","(2.568, 2.631)",0.042
"(0.693, 0.616)","(0.682, 0.575)",0.043
"(0.682, 0.575)","(0.693, 0.616)",0.043
"(2.193, 2.894)","(2.163, 2.862)",0.045
"(2.163, 2.862)","(2.193, 2.894)",0.045
"(3.183, 3.696)","(3.22, 3.672)",0.045
"(3.22, 3.672)","(3.183, 3.696)",0.045
"(2.144, 2.389)","(2.103, 2.37)",0.045
"(2.325, 3.395)","(2.28, 3.397)",0.045
"(2.28, 3.397)","(2.325, 3.395)",0.045
"(0.793, 0.703)","(0.767, 0.666)",0.045
"(0.767, 0.666)","(0.793, 0.703)",0.045
"(2.098, 2.651)","(2.133, 2.622)",0.046
"(2.133, 2.622)","(2.098, 2.651)",0.046
"(3.083, 4.027)","(3.12, 4.0)",0.046
"(2.421, 1.238)","(2.377, 1.225)",0.046
"(3.12, 4.0)","(3.083, 4.027)",0.046
"(1.408, 1.071)","(1.37, 1.098)",0.047
"(1.217, 2.674)","(1.252, 2.705)",0.047
"(1.252, 2.705)","(1.217, 2.674)",0.047
"(1.407, 2.376)","(1.452, 2.39)",0.047
"(1.452, 2.39)","(1.407, 2.376)",0.047
"(0.559, 2.456)","(0.516, 2.433)",0.048
"(1.517, 1.112)","(1.522, 1.161)",0.049
"(1.522, 1.161)","(1.517, 1.112)",0.049
"(0.461, 2.625)","(0.496, 2.66)",0.049
"(1.618, 2.2)","(1.58, 2.168)",0.049
"(1.213, 2.285)","(1.231, 2.238)",0.05
"(1.231, 2.238)","(1.213, 2.285)",0.05
"(1.9, 1.163)","(1.889, 1.114)",0.051
"(2.8, 3.674)","(2.84, 3.642)",0.051
"(2.84, 3.642)","(2.8, 3.674)",0.051
"(1.978, 2.454)","(1.931, 2.478)",0.052
"(1.931, 2.478)","(1.978, 2.454)",0.052
"(1.081, 2.585)","(1.132, 2.574)",0.052
"(1.556, 1.2)","(1.522, 1.161)",0.052
"(1.249, 2.499)","(1.197, 2.506)",0.052
"(1.197, 2.506)","(1.249, 2.499)",0.052
"(1.397, 1.46)","(1.427, 1.417)",0.052
"(1.427, 1.417)","(1.397, 1.46)",0.052
"(1.861, 1.888)","(1.808, 1.888)",0.053
"(1.808, 1.888)","(1.861, 1.888)",0.053
"(1.799, 1.619)","(1.8, 1.566)",0.053
"(1.8, 1.566)","(1.799, 1.619)",0.053
"(0.83, 0.872)","(0.847, 0.922)",0.053
"(0.807, 1.288)","(0.855, 1.264)",0.054
"(0.855, 1.264)","(0.807, 1.288)",0.054
"(1.03, 2.565)","(1.081, 2.585)",0.055
"(1.555, 1.625)","(1.564, 1.679)",0.055
"(1.564, 1.679)","(1.555, 1.625)",0.055
"(0.667, 0.665)","(0.693, 0.616)",0.055
"(2.598, 4.2)","(2.553, 4.169)",0.055
"(1.236, 0.884)","(1.236, 0.829)",0.055
"(1.775, 1.933)","(1.808, 1.888)",0.056
"(2.171, 2.582)","(2.133, 2.622)",0.056
"(2.601, 3.566)","(2.592, 3.511)",0.056
"(2.592, 3.511)","(2.601, 3.566)",0.056
"(2.132, 2.696)","(2.098, 2.651)",0.056
"(2.199, 2.694)","(2.219, 2.747)",0.057
"(2.219, 2.747)","(2.199, 2.694)",0.057
"(2.079, 2.534)","(2.027, 2.558)",0.057
"(0.936, 0.706)","(0.973, 0.663)",0.057
"(0.469, 2.485)","(0.489, 2.431)",0.058
"(1.746, 1.345)","(1.8, 1.366)",0.058
"(1.8, 1.366)","(1.746, 1.345)",0.058
"(3.169, 4.031)","(3.12, 4.0)",0.058
"(1.963, 1.606)","(1.917, 1.641)",0.058
"(1.324, 1.719)","(1.345, 1.773)",0.058
"(1.345, 1.773)","(1.324, 1.719)",0.058
"(2.277, 0.967)","(2.277, 0.909)",0.058
"(2.277, 0.909)","(2.277, 0.967)",0.058
"(2.271, 2.71)","(2.285, 2.652)",0.059
"(2.285, 2.652)","(2.271, 2.71)",0.059
"(2.183, 1.253)","(2.163, 1.309)",0.06
"(2.163, 1.309)","(2.183, 1.253)",0.06
"(3.074, 3.56)","(3.026, 3.523)",0.061
"(2.719, 3.576)","(2.666, 3.546)",0.061
"(3.026, 3.523)","(3.074, 3.56)",0.061
"(2.666, 3.546)","(2.719, 3.576)",0.061
"(2.358, 2.303)","(2.402, 2.345)",0.061
"(2.402, 2.345)","(2.358, 2.303)",0.061
"(0.704, 0.934)","(0.739, 0.985)",0.062
"(0.739, 0.985)","(0.704, 0.934)",0.062
"(1.67, 2.506)","(1.613, 2.481)",0.062
"(0.642, 0.924)","(0.704, 0.934)",0.063
"(2.912, 3.642)","(2.875, 3.693)",0.063
"(2.309, 1.231)","(2.361, 1.195)",0.063
"(3.426, 3.368)","(3.489, 3.375)",0.063
"(3.489, 3.375)","(3.426, 3.368)",0.063
"(1.58, 1.828)","(1.529, 1.866)",0.064
"(1.529, 1.866)","(1.58, 1.828)",0.064
"(0.624, 0.616)","(0.667, 0.665)",0.065
"(1.351, 1.036)","(1.37, 1.098)",0.065
"(0.663, 1.17)","(0.673, 1.106)",0.065
"(0.673, 1.106)","(0.663, 1.17)",0.065
"(1.627, 1.256)","(1.666, 1.205)",0.065
"(1.666, 1.205)","(1.627, 1.256)",0.065
"(2.036, 1.769)","(2.101, 1.758)",0.066
"(1.733, 2.238)","(1.8, 2.243)",0.067
"(2.295, 1.296)","(2.309, 1.231)",0.067
"(2.435, 1.304)","(2.421, 1.238)",0.067
"(0.766, 0.891)","(0.83, 0.872)",0.067
"(0.637, 1.232)","(0.663, 1.17)",0.067
"(1.412, 1.784)","(1.345, 1.773)",0.067
"(3.141, 3.287)","(3.111, 3.348)",0.067
"(3.111, 3.348)","(3.141, 3.287)",0.067
"(2.231, 1.83)","(2.294, 1.805)",0.068
"(2.294, 1.805)","(2.231, 1.83)",0.068
"(1.245, 2.611)","(1.217, 2.674)",0.069
"(1.213, 2.439)","(1.197, 2.506)",0.069
"(0.792, 2.461)","(0.812, 2.395)",0.069
"(2.98, 3.625)","(2.912, 3.642)",0.07
"(2.568, 3.137)","(2.631, 3.169)",0.07
"(2.631, 3.169)","(2.568, 3.137)",0.07
"(1.936, 2.267)","(2.003, 2.245)",0.071
"(1.935, 1.978)","(1.864, 1.978)",0.071
"(1.484, 1.621)","(1.555, 1.625)",0.071
"(1.816, 1.742)","(1.864, 1.795)",0.072
"(1.864, 1.795)","(1.816, 1.742)",0.072
"(1.286, 2.367)","(1.298, 2.438)",0.072
"(1.298, 2.438)","(1.286, 2.367)",0.072
"(2.583, 2.78)","(2.584, 2.705)",0.074
"(2.584, 2.705)","(2.583, 2.78)",0.074
"(2.227, 2.102)","(2.169, 2.148)",0.074
"(2.169, 2.148)","(2.227, 2.102)",0.074
"(2.291, 2.064)","(2.227, 2.102)",0.075
"(2.685, 3.729)","(2.705, 3.657)",0.075
"(2.705, 3.657)","(2.685, 3.729)",0.075
"(1.685, 2.166)","(1.618, 2.2)",0.075
"(1.514, 2.316)","(1.478, 2.249)",0.076
"(1.478, 2.249)","(1.514, 2.316)",0.076
"(1.811, 2.164)","(1.819, 2.241)",0.077
"(1.856, 2.054)","(1.864, 1.978)",0.077
"(2.894, 3.567)","(2.912, 3.642)",0.077
"(3.236, 3.754)","(3.183, 3.696)",0.078
"(0.877, 1.117)","(0.831, 1.054)",0.078
"(0.831, 1.054)","(0.877, 1.117)",0.078
"(2.657, 3.243)","(2.631, 3.169)",0.079
"(1.36, 1.53)","(1.397, 1.46)",0.079
"(3.082, 3.467)","(3.026, 3.523)",0.08
"(2.508, 2.811)","(2.583, 2.78)",0.081
"(0.75, 1.078)","(0.673, 1.106)",0.083
"(0.531, 0.924)","(0.565, 0.999)",0.083
"(1.313, 2.217)","(1.231, 2.238)",0.085
"(3.001, 4.006)","(3.083, 4.027)",0.085
"(1.296, 2.803)","(1.337, 2.877)",0.085
"(1.337, 2.877)","(1.296, 2.803)",0.085
"(1.162, 1.624)","(1.246, 1.639)",0.086
"(1.947, 1.873)","(2.029, 1.898)",0.086
"(2.298, 1.136)","(2.361, 1.195)",0.086
"(2.604, 2.52)","(2.573, 2.601)",0.087
"(2.028, 2.013)","(1.991, 2.092)",0.087
"(1.991, 2.092)","(2.028, 2.013)",0.087
"(2.269, 2.819)","(2.219, 2.747)",0.087
"(2.531, 3.217)","(2.568, 3.137)",0.088
"(1.241, 0.712)","(1.26, 0.799)",0.089
"(1.057, 1.516)","(1.126, 1.46)",0.089
"(1.126, 1.46)","(1.057, 1.516)",0.089
"(3.3, 3.631)","(3.22, 3.672)",0.09
"(2.357, 2.839)","(2.269, 2.819)",0.09
"(0.371, 2.631)","(0.461, 2.625)",0.09
"(1.366, 2.29)","(1.313, 2.217)",0.09
"(0.753, 1.178)","(0.663, 1.17)",0.09
"(0.665, 1.318)","(0.637, 1.232)",0.091
"(2.394, 2.756)","(2.357, 2.839)",0.091
"(1.988, 1.519)","(1.963, 1.606)",0.091
"(1.846, 1.287)","(1.8, 1.366)",0.091
"(1.434, 2.102)","(1.353, 2.06)",0.092
"(1.353, 2.06)","(1.434, 2.102)",0.092
"(1.981, 1.426)","(1.988, 1.519)",0.092
"(2.091, 2.213)","(2.003, 2.245)",0.094
"(1.423, 2.837)","(1.337, 2.877)",0.095
"(1.026, 2.399)","(1.121, 2.404)",0.096
"(1.121, 2.404)","(1.026, 2.399)",0.096
"(1.927, 2.164)","(1.991, 2.092)",0.096
"(1.492, 1.493)","(1.427, 1.417)",0.099
"(3.182, 3.474)","(3.082, 3.467)",0.1
"(1.484, 1.326)","(1.549, 1.403)",0.101
"(1.549, 1.403)","(1.484, 1.326)",0.101
"(1.755, 1.456)","(1.8, 1.366)",0.101
"(1.04, 0.789)","(1.141, 0.803)",0.101
"(1.727, 1.124)","(1.666, 1.205)",0.101
"(2.205, 2.486)","(2.171, 2.582)",0.101
"(3.142, 3.791)","(3.236, 3.754)",0.102
"(1.618, 2.594)","(1.67, 2.506)",0.102
"(1.519, 2.622)","(1.618, 2.594)",0.103
"(3.244, 3.271)","(3.141, 3.287)",0.105
"(1.017, 2.294)","(1.026, 2.399)",0.106
"(1.641, 1.999)","(1.742, 2.031)",0.106
"(1.862, 1.461)","(1.755, 1.456)",0.107
"(0.974, 0.874)","(1.04, 0.789)",0.108
"(2.286, 3.288)","(2.28, 3.397)",0.109
"(0.687, 2.495)","(0.792, 2.461)",0.11
"(2.665, 1.61)","(2.6, 1.52)",0.111
"(2.6, 1.52)","(2.665, 1.61)",0.111
"(2.679, 4.279)","(2.598, 4.2)",0.113
"(2.732, 1.432)","(2.765, 1.323)",0.114
"(1.622, 1.066)","(1.517, 1.112)",0.114
"(2.208, 3.486)","(2.28, 3.397)",0.114
"(1.999, 1.303)","(2.072, 1.209)",0.119
"(2.072, 1.209)","(1.999, 1.303)",0.119
"(1.319, 1.22)","(1.393, 1.124)",0.121
"(2.33, 2.513)","(2.44, 2.564)",0.121
