og_coord,closest_coord,dist
"(4176, 4341)","(4520, 4424)",353.871
"(2507, 2148)","(2402, 2147)",105.005
"(3442, 3956)","(3533, 3909)",102.421
"(7347, 7534)","(7486, 7573)",144.368
"(7754, 6896)","(7668, 6882)",87.132
"(5017, 4887)","(4862, 4995)",188.915
"(5084, 5365)","(5108, 5323)",48.374
"(2270, 2135)","(2299, 2032)",107.005
"(2688, 2021)","(2507, 2148)",221.111
"(7269, 6465)","(7227, 6644)",183.861
"(3533, 3909)","(3442, 3956)",102.421
"(3125, 2352)","(2827, 2210)",330.103
"(2299, 2032)","(2270, 2135)",107.005
"(4472, 5225)","(4535, 5220)",63.198
"(7591, 7661)","(7486, 7573)",137.0
"(7227, 6942)","(6972, 7013)",264.7
"(7859, 6878)","(7754, 6896)",106.532
"(1432, 781)","(1463, 868)",92.358
"(3186, 3876)","(3299, 3912)",118.596
"(2827, 2210)","(2688, 2021)",234.61
"(5969, 6295)","(6008, 6314)",43.382
"(7806, 7439)","(7591, 7661)",309.045
"(6645, 6552)","(6516, 6636)",153.938
"(6002, 6496)","(6008, 6314)",182.099
"(4321, 4761)","(4555, 4823)",242.074
"(3280, 2687)","(3125, 2352)",369.121
"(7227, 6644)","(7269, 6465)",183.861
"(5354, 5146)","(5566, 4974)",272.998
"(2567, 2564)","(2685, 2400)",202.04
"(4520, 4424)","(4176, 4341)",353.871
"(3729, 3547)","(3907, 3610)",188.82
"(4862, 4995)","(5017, 4887)",188.915
"(6134, 5985)","(6333, 6071)",216.788
"(6008, 6314)","(5969, 6295)",43.382
"(4555, 4823)","(4482, 5042)",230.846
"(1690, 991)","(1550, 944)",147.679
"(4482, 5042)","(4472, 5225)",183.273
"(4218, 3840)","(3982, 3550)",373.893
"(2866, 2744)","(2908, 2646)",106.621
"(2823, 3153)","(2804, 3124)",34.67
"(3648, 4206)","(3843, 4153)",202.074
"(2086, 2052)","(2087, 1853)",199.003
"(3323, 3766)","(3282, 3640)",132.503
"(6019, 6209)","(5969, 6295)",99.479
"(2402, 2147)","(2507, 2148)",105.005
"(7984, 6837)","(7859, 6878)",131.552
"(3907, 3610)","(3921, 3518)",93.059
"(2804, 3124)","(2823, 3153)",34.67
"(3843, 4153)","(3648, 4206)",202.074
"(1493, 605)","(1432, 781)",186.271
"(5160, 5712)","(5112, 5718)",48.374
"(5283, 5423)","(5108, 5323)",201.556
"(6808, 6286)","(6645, 6552)",311.97
"(2685, 2400)","(2567, 2564)",202.04
"(5112, 5718)","(5160, 5712)",48.374
"(1408, 969)","(1476, 896)",99.765
"(7648, 6936)","(7668, 6882)",57.585
"(6516, 6636)","(6645, 6552)",153.938
"(1463, 868)","(1476, 896)",30.871
"(7483, 7244)","(7347, 7534)",320.306
"(3299, 3912)","(3186, 3876)",118.596
"(6333, 6071)","(6452, 6195)",171.863
"(7486, 7573)","(7591, 7661)",137.0
"(3982, 3550)","(3921, 3518)",68.884
"(4199, 5313)","(4472, 5225)",286.833
"(3921, 3518)","(3982, 3550)",68.884
"(7668, 6882)","(7648, 6936)",57.585
"(1550, 944)","(1476, 896)",88.204
"(5890, 6300)","(5969, 6295)",79.158
"(2908, 2646)","(2866, 2744)",106.621
"(5483, 5630)","(5283, 5423)",287.835
"(5108, 5323)","(5084, 5365)",48.374
"(3282, 3640)","(3323, 3766)",132.503
"(6972, 7013)","(6896, 6770)",254.608
"(1476, 896)","(1463, 868)",30.871
"(6452, 6195)","(6333, 6071)",171.863
"(4535, 5220)","(4472, 5225)",63.198
"(1994, 1423)","(2087, 1853)",439.942
"(3786, 3737)","(3907, 3610)",175.414
"(6896, 6770)","(6972, 7013)",254.608
"(2087, 1853)","(2086, 2052)",199.003
"(5566, 4974)","(5354, 5146)",272.998
