og_coord,closest_coord,dist
"(3577, 2320)","(3578.0, 2318.0)",2.236
"(3578, 2318)","(3577.0, 2320.0)",2.236
"(3644, 3068)","(3640.0, 3072.0)",5.657
"(3640, 3072)","(3644.0, 3068.0)",5.657
"(3339, 4046)","(3331.0, 4049.0)",8.544
"(3438, 5131)","(3441.0, 5123.0)",8.544
"(3331, 4049)","(3339.0, 4046.0)",8.544
"(3441, 5123)","(3438.0, 5131.0)",8.544
"(1011, 7854)","(1023.0, 7855.0)",12.042
"(2995, 3367)","(2996.0, 3355.0)",12.042
"(2996, 3355)","(2995.0, 3367.0)",12.042
"(1023, 7855)","(1011.0, 7854.0)",12.042
"(2989, 5408)","(3002.0, 5409.0)",13.038
"(3002, 5409)","(2989.0, 5408.0)",13.038
"(3171, 4155)","(3184.0, 4158.0)",13.342
"(3184, 4158)","(3171.0, 4155.0)",13.342
"(3072, 4083)","(3085.0, 4088.0)",13.928
"(3085, 4088)","(3072.0, 4083.0)",13.928
"(3278, 3618)","(3264.0, 3617.0)",14.036
"(3264, 3617)","(3278.0, 3618.0)",14.036
"(3865, 4284)","(3871.0, 4271.0)",14.318
"(3871, 4271)","(3865.0, 4284.0)",14.318
"(3012, 3728)","(3000.0, 3737.0)",15.0
"(3000, 3737)","(3012.0, 3728.0)",15.0
"(5069, 2462)","(5068.0, 2477.0)",15.033
"(5068, 2477)","(5069.0, 2462.0)",15.033
"(1995, 4891)","(2009.0, 4885.0)",15.232
"(2009, 4885)","(1995.0, 4891.0)",15.232
"(4962, 2052)","(4953.0, 2065.0)",15.811
"(4953, 2065)","(4962.0, 2052.0)",15.811
"(3908, 3623)","(3917.0, 3637.0)",16.643
"(3917, 3637)","(3908.0, 3623.0)",16.643
"(3575, 3755)","(3559.0, 3750.0)",16.763
"(3559, 3750)","(3575.0, 3755.0)",16.763
"(764, 8855)","(751.0, 8866.0)",17.029
"(751, 8866)","(764.0, 8855.0)",17.029
"(1620, 4953)","(1638.0, 4955.0)",18.111
"(1638, 4955)","(1620.0, 4953.0)",18.111
"(4882, 2106)","(4876.0, 2088.0)",18.974
"(4876, 2088)","(4882.0, 2106.0)",18.974
"(2918, 3669)","(2899.0, 3670.0)",19.026
"(2899, 3670)","(2918.0, 3669.0)",19.026
"(2531, 4477)","(2512.0, 4474.0)",19.235
"(2512, 4474)","(2531.0, 4477.0)",19.235
"(3860, 4255)","(3871.0, 4271.0)",19.416
"(2268, 5666)","(2276.0, 5648.0)",19.698
"(2276, 5648)","(2268.0, 5666.0)",19.698
"(3851, 5529)","(3869.0, 5539.0)",20.591
"(3869, 5539)","(3851.0, 5529.0)",20.591
"(3840, 3296)","(3830.0, 3277.0)",21.471
"(3830, 3277)","(3840.0, 3296.0)",21.471
"(3931, 5444)","(3948.0, 5429.0)",22.672
"(3948, 5429)","(3931.0, 5444.0)",22.672
"(3455, 2479)","(3473.0, 2465.0)",22.804
"(3473, 2465)","(3455.0, 2479.0)",22.804
"(902, 7759)","(922.0, 7770.0)",22.825
"(922, 7770)","(902.0, 7759.0)",22.825
"(1886, 4867)","(1871.0, 4885.0)",23.431
"(1871, 4885)","(1886.0, 4867.0)",23.431
"(3082, 5432)","(3063.0, 5418.0)",23.601
"(3063, 5418)","(3082.0, 5432.0)",23.601
"(3061, 4104)","(3072.0, 4083.0)",23.707
"(3275, 5215)","(3257.0, 5231.0)",24.083
"(3257, 5231)","(3275.0, 5215.0)",24.083
"(3366, 2603)","(3342.0, 2607.0)",24.331
"(3342, 2607)","(3366.0, 2603.0)",24.331
"(1765, 6665)","(1741.0, 6658.0)",25.0
"(1741, 6658)","(1765.0, 6665.0)",25.0
"(3000, 3277)","(3001.0, 3252.0)",25.02
"(3001, 3252)","(3000.0, 3277.0)",25.02
"(2318, 4801)","(2322.0, 4776.0)",25.318
"(2322, 4776)","(2318.0, 4801.0)",25.318
"(3208, 4148)","(3184.0, 4158.0)",26.0
"(3111, 4084)","(3085.0, 4088.0)",26.306
"(3943, 3627)","(3917.0, 3637.0)",27.857
"(2303, 5655)","(2276.0, 5648.0)",27.893
"(1351, 9660)","(1349.0, 9632.0)",28.071
"(1349, 9632)","(1351.0, 9660.0)",28.071
"(4958, 1971)","(4960.0, 1999.0)",28.071
"(4960, 1999)","(4958.0, 1971.0)",28.071
"(3042, 4125)","(3061.0, 4104.0)",28.32
"(3660, 3922)","(3632.0, 3915.0)",28.862
"(3860, 2383)","(3832.0, 2390.0)",28.862
"(3632, 3915)","(3660.0, 3922.0)",28.862
"(3832, 2390)","(3860.0, 2383.0)",28.862
"(5020, 2097)","(5041.0, 2077.0)",29.0
"(5041, 2077)","(5020.0, 2097.0)",29.0
"(4217, 2313)","(4239.0, 2333.0)",29.732
"(4239, 2333)","(4217.0, 2313.0)",29.732
"(2596, 5512)","(2595.0, 5482.0)",30.017
"(2595, 5482)","(2596.0, 5512.0)",30.017
"(3886, 4239)","(3860.0, 4255.0)",30.529
"(1525, 8624)","(1527.0, 8593.0)",31.064
"(1198, 9551)","(1200.0, 9520.0)",31.064
"(1835, 6244)","(1852.0, 6270.0)",31.064
"(1527, 8593)","(1525.0, 8624.0)",31.064
"(1200, 9520)","(1198.0, 9551.0)",31.064
"(1852, 6270)","(1835.0, 6244.0)",31.064
"(3065, 4146)","(3042.0, 4125.0)",31.145
"(2905, 4976)","(2889.0, 5003.0)",31.385
"(2889, 5003)","(2905.0, 4976.0)",31.385
"(3086, 5250)","(3101.0, 5222.0)",31.765
"(3101, 5222)","(3086.0, 5250.0)",31.765
"(3882, 3921)","(3851.0, 3914.0)",31.78
"(3851, 3914)","(3882.0, 3921.0)",31.78
"(4963, 2313)","(4974.0, 2343.0)",31.953
"(4974, 2343)","(4963.0, 2313.0)",31.953
"(3172, 4123)","(3171.0, 4155.0)",32.016
"(3484, 3182)","(3452.0, 3183.0)",32.016
"(3452, 3183)","(3484.0, 3182.0)",32.016
"(3898, 3893)","(3882.0, 3921.0)",32.249
"(1318, 9641)","(1349.0, 9632.0)",32.28
"(3140, 5441)","(3134.0, 5473.0)",32.558
"(3503, 4911)","(3535.0, 4917.0)",32.558
"(3134, 5473)","(3140.0, 5441.0)",32.558
"(3535, 4917)","(3503.0, 4911.0)",32.558
"(3870, 2788)","(3903.0, 2785.0)",33.136
"(3903, 2785)","(3870.0, 2788.0)",33.136
"(4921, 2193)","(4951.0, 2209.0)",34.0
"(4951, 2209)","(4921.0, 2193.0)",34.0
"(1837, 4888)","(1871.0, 4885.0)",34.132
"(2967, 4759)","(3001.0, 4762.0)",34.132
"(3001, 4762)","(2967.0, 4759.0)",34.132
"(2743, 4412)","(2776.0, 4402.0)",34.482
"(2776, 4402)","(2743.0, 4412.0)",34.482
"(1242, 9732)","(1271.0, 9713.0)",34.67
"(1271, 9713)","(1242.0, 9732.0)",34.67
"(3864, 3269)","(3830.0, 3277.0)",34.928
"(4752, 2056)","(4759.0, 2091.0)",35.693
"(4759, 2091)","(4752.0, 2056.0)",35.693
"(1009, 9105)","(974.0, 9098.0)",35.693
"(974, 9098)","(1009.0, 9105.0)",35.693
"(3957, 2679)","(3925.0, 2663.0)",35.777
"(3925, 2663)","(3957.0, 2679.0)",35.777
"(1827, 6829)","(1817.0, 6864.0)",36.401
"(1817, 6864)","(1827.0, 6829.0)",36.401
"(3674, 3047)","(3644.0, 3068.0)",36.62
"(3954, 4267)","(3919.0, 4256.0)",36.688
"(3919, 4256)","(3954.0, 4267.0)",36.688
"(3362, 4017)","(3339.0, 4046.0)",37.014
"(3897, 2386)","(3860.0, 2383.0)",37.121
"(1426, 8451)","(1457.0, 8472.0)",37.443
"(1457, 8472)","(1426.0, 8451.0)",37.443
"(1173, 7866)","(1184.0, 7830.0)",37.643
"(1184, 7830)","(1173.0, 7866.0)",37.643
"(3089, 5469)","(3082.0, 5432.0)",37.656
"(3460, 4994)","(3452.0, 5031.0)",37.855
"(3452, 5031)","(3460.0, 4994.0)",37.855
"(4392, 1616)","(4414.0, 1647.0)",38.013
"(4414, 1647)","(4392.0, 1616.0)",38.013
"(3617, 3880)","(3632.0, 3915.0)",38.079
"(2773, 5433)","(2802.0, 5408.0)",38.288
"(4426, 2087)","(4401.0, 2058.0)",38.288
"(2802, 5408)","(2773.0, 5433.0)",38.288
"(4401, 2058)","(4426.0, 2087.0)",38.288
"(4551, 2322)","(4520.0, 2345.0)",38.601
"(4520, 2345)","(4551.0, 2322.0)",38.601
"(4555, 2362)","(4520.0, 2345.0)",38.91
"(2813, 5660)","(2781.0, 5637.0)",39.408
"(2781, 5637)","(2813.0, 5660.0)",39.408
"(3832, 4227)","(3860.0, 4255.0)",39.598
"(3835, 4500)","(3874.0, 4508.0)",39.812
"(924, 8517)","(941.0, 8481.0)",39.812
"(941, 8481)","(924.0, 8517.0)",39.812
"(3874, 4508)","(3835.0, 4500.0)",39.812
"(1800, 6684)","(1765.0, 6665.0)",39.825
"(4751, 2016)","(4752.0, 2056.0)",40.012
"(3897, 3672)","(3917.0, 3637.0)",40.311
"(3748, 4809)","(3787.0, 4820.0)",40.522
"(3787, 4820)","(3748.0, 4809.0)",40.522
"(3850, 3984)","(3820.0, 3955.0)",41.725
"(3820, 3955)","(3850.0, 3984.0)",41.725
"(2944, 4668)","(2902.0, 4675.0)",42.579
"(2902, 4675)","(2944.0, 4668.0)",42.579
"(3709, 3106)","(3722.0, 3065.0)",43.012
"(3722, 3065)","(3709.0, 3106.0)",43.012
"(4979, 2386)","(4974.0, 2343.0)",43.29
"(3763, 5263)","(3804.0, 5277.0)",43.324
"(3804, 5277)","(3763.0, 5263.0)",43.324
"(3768, 4770)","(3748.0, 4809.0)",43.829
"(2249, 4879)","(2282.0, 4908.0)",43.932
"(2282, 4908)","(2249.0, 4879.0)",43.932
"(3077, 3755)","(3117.0, 3774.0)",44.283
"(3117, 3774)","(3077.0, 3755.0)",44.283
"(1405, 8635)","(1366.0, 8613.0)",44.777
"(1366, 8613)","(1405.0, 8635.0)",44.777
"(2115, 5918)","(2114.0, 5873.0)",45.011
"(807, 9808)","(762.0, 9807.0)",45.011
"(2114, 5873)","(2115.0, 5918.0)",45.011
"(762, 9807)","(807.0, 9808.0)",45.011
"(2951, 4623)","(2944.0, 4668.0)",45.541
"(5111, 2542)","(5067.0, 2530.0)",45.607
"(5067, 2530)","(5111.0, 2542.0)",45.607
"(3127, 5271)","(3086.0, 5250.0)",46.065
"(3412, 2608)","(3366.0, 2603.0)",46.271
"(749, 8913)","(751.0, 8866.0)",47.043
"(3150, 5395)","(3140.0, 5441.0)",47.074
"(3939, 2364)","(3897.0, 2386.0)",47.413
"(3338, 4716)","(3293.0, 4731.0)",47.434
"(3293, 4731)","(3338.0, 4716.0)",47.434
"(2289, 4955)","(2282.0, 4908.0)",47.518
"(3471, 5086)","(3441.0, 5123.0)",47.634
"(2394, 4517)","(2390.0, 4565.0)",48.166
"(2390, 4565)","(2394.0, 4517.0)",48.166
"(3265, 5425)","(3307.0, 5449.0)",48.374
"(3307, 5449)","(3265.0, 5425.0)",48.374
"(2955, 3755)","(3000.0, 3737.0)",48.466
"(2364, 5712)","(2315.0, 5716.0)",49.163
"(2315, 5716)","(2364.0, 5712.0)",49.163
"(5071, 2146)","(5076.0, 2195.0)",49.254
"(5076, 2195)","(5071.0, 2146.0)",49.254
"(4405, 1548)","(4356.0, 1553.0)",49.254
"(4356, 1553)","(4405.0, 1548.0)",49.254
"(947, 9439)","(947.0, 9489.0)",50.0
"(947, 9489)","(947.0, 9439.0)",50.0
"(960, 9050)","(974.0, 9098.0)",50.0
"(1016, 8137)","(1014.0, 8087.0)",50.04
"(1014, 8087)","(1016.0, 8137.0)",50.04
"(888, 7681)","(838.0, 7686.0)",50.249
"(3839, 2682)","(3813.0, 2639.0)",50.249
"(3813, 2639)","(3839.0, 2682.0)",50.249
"(838, 7686)","(888.0, 7681.0)",50.249
"(960, 9162)","(910.0, 9168.0)",50.359
"(910, 9168)","(960.0, 9162.0)",50.359
"(3313, 2516)","(3332.0, 2469.0)",50.695
"(3332, 2469)","(3313.0, 2516.0)",50.695
"(3917, 3555)","(3867.0, 3564.0)",50.804
"(3867, 3564)","(3917.0, 3555.0)",50.804
"(4006, 3377)","(4055.0, 3363.0)",50.961
"(4055, 3363)","(4006.0, 3377.0)",50.961
"(4027, 5671)","(4022.0, 5722.0)",51.245
"(4022, 5722)","(4027.0, 5671.0)",51.245
"(4448, 1761)","(4417.0, 1802.0)",51.4
"(4417, 1802)","(4448.0, 1761.0)",51.4
"(2852, 5230)","(2843.0, 5281.0)",51.788
"(2843, 5281)","(2852.0, 5230.0)",51.788
"(1177, 9440)","(1194.0, 9391.0)",51.865
"(1194, 9391)","(1177.0, 9440.0)",51.865
"(3147, 5198)","(3101.0, 5222.0)",51.884
"(4089, 2154)","(4141.0, 2159.0)",52.24
"(4141, 2159)","(4089.0, 2154.0)",52.24
"(3181, 4774)","(3133.0, 4795.0)",52.393
"(3133, 4795)","(3181.0, 4774.0)",52.393
"(3616, 3722)","(3575.0, 3755.0)",52.631
"(3046, 3380)","(2995.0, 3367.0)",52.631
"(3686, 4691)","(3734.0, 4713.0)",52.802
"(3734, 4713)","(3686.0, 4691.0)",52.802
"(2645, 5532)","(2596.0, 5512.0)",52.924
"(2090, 9183)","(2037.0, 9183.0)",53.0
"(2037, 9183)","(2090.0, 9183.0)",53.0
"(3408, 5081)","(3441.0, 5123.0)",53.413
"(1807, 4809)","(1764.0, 4841.0)",53.6
"(1764, 4841)","(1807.0, 4809.0)",53.6
"(1826, 6731)","(1800.0, 6684.0)",53.712
"(5030, 1915)","(5061.0, 1871.0)",53.824
"(5061, 1871)","(5030.0, 1915.0)",53.824
"(3130, 3540)","(3099.0, 3496.0)",53.824
"(3099, 3496)","(3130.0, 3540.0)",53.824
"(3074, 3701)","(3077.0, 3755.0)",54.083
"(951, 9232)","(904.0, 9259.0)",54.203
"(904, 9259)","(951.0, 9232.0)",54.203
"(3431, 4094)","(3426.0, 4148.0)",54.231
"(3426, 4148)","(3431.0, 4094.0)",54.231
"(3728, 4436)","(3675.0, 4450.0)",54.818
"(3675, 4450)","(3728.0, 4436.0)",54.818
"(5027, 1809)","(4997.0, 1855.0)",54.918
"(4997, 1855)","(5027.0, 1809.0)",54.918
"(761, 9862)","(762.0, 9807.0)",55.009
"(974, 9282)","(951.0, 9232.0)",55.036
"(4062, 2447)","(4059.0, 2502.0)",55.082
"(4059, 2502)","(4062.0, 2447.0)",55.082
"(1628, 8672)","(1597.0, 8626.0)",55.471
"(1597, 8626)","(1628.0, 8672.0)",55.471
"(2891, 4530)","(2861.0, 4483.0)",55.758
"(2861, 4483)","(2891.0, 4530.0)",55.758
"(2907, 4258)","(2865.0, 4221.0)",55.973
"(2865, 4221)","(2907.0, 4258.0)",55.973
"(4460, 1679)","(4414.0, 1647.0)",56.036
"(3179, 5250)","(3127.0, 5271.0)",56.08
"(3918, 4473)","(3874.0, 4508.0)",56.223
"(2832, 5082)","(2884.0, 5104.0)",56.462
"(2884, 5104)","(2832.0, 5082.0)",56.462
"(3561, 3888)","(3617.0, 3880.0)",56.569
"(1071, 8151)","(1016.0, 8137.0)",56.754
"(3922, 3962)","(3882.0, 3921.0)",57.28
"(2850, 3787)","(2793.0, 3793.0)",57.315
"(2793, 3793)","(2850.0, 3787.0)",57.315
"(887, 8561)","(924.0, 8517.0)",57.489
"(2709, 3799)","(2732.0, 3746.0)",57.775
"(2732, 3746)","(2709.0, 3799.0)",57.775
"(3997, 3145)","(3993.0, 3087.0)",58.138
"(3993, 3087)","(3997.0, 3145.0)",58.138
"(520, 7793)","(473.0, 7829.0)",59.203
"(473, 7829)","(520.0, 7793.0)",59.203
"(3777, 3087)","(3722.0, 3065.0)",59.237
"(4945, 1913)","(4958.0, 1971.0)",59.439
"(2822, 5352)","(2802.0, 5408.0)",59.464
"(3480, 4030)","(3520.0, 3985.0)",60.208
"(3520, 3985)","(3480.0, 4030.0)",60.208
"(2636, 5355)","(2689.0, 5384.0)",60.415
"(2689, 5384)","(2636.0, 5355.0)",60.415
"(2447, 5540)","(2478.0, 5592.0)",60.539
"(2478, 5592)","(2447.0, 5540.0)",60.539
