og_coord,closest_coord,dist
"(8043.0, 7153.0)","(8039.0, 7143.0)",10.77
"(8039.0, 7143.0)","(8043.0, 7153.0)",10.77
"(4374.0, 4003.0)","(4382.0, 3973.0)",31.048
"(4382.0, 3973.0)","(4374.0, 4003.0)",31.048
"(3748.0, 3195.0)","(3732.0, 3152.0)",45.88
"(3732.0, 3152.0)","(3748.0, 3195.0)",45.88
"(4098.0, 4157.0)","(4132.0, 4202.0)",56.4
"(4132.0, 4202.0)","(4098.0, 4157.0)",56.4
"(5442.0, 4881.0)","(5497.0, 4868.0)",56.515
"(5497.0, 4868.0)","(5442.0, 4881.0)",56.515
"(6648.0, 6894.0)","(6703.0, 6957.0)",83.63
"(6703.0, 6957.0)","(6648.0, 6894.0)",83.63
"(6519.0, 6359.0)","(6536.0, 6276.0)",84.723
"(6536.0, 6276.0)","(6519.0, 6359.0)",84.723
"(2230.0, 1347.0)","(2232.0, 1434.0)",87.023
"(2232.0, 1434.0)","(2230.0, 1347.0)",87.023
"(2082.0, 1362.0)","(1985.0, 1383.0)",99.247
"(1985.0, 1383.0)","(2082.0, 1362.0)",99.247
"(6423.0, 5795.0)","(6310.0, 5826.0)",117.175
"(6310.0, 5826.0)","(6423.0, 5795.0)",117.175
"(4274.0, 3924.0)","(4382.0, 3973.0)",118.596
"(4832.0, 5323.0)","(4792.0, 5188.0)",140.801
"(4792.0, 5188.0)","(4832.0, 5323.0)",140.801
"(6099.0, 5682.0)","(6069.0, 5820.0)",141.223
"(6069.0, 5820.0)","(6099.0, 5682.0)",141.223
"(2946.0, 3210.0)","(2865.0, 3090.0)",144.779
"(2865.0, 3090.0)","(2946.0, 3210.0)",144.779
"(4645.0, 4613.0)","(4524.0, 4696.0)",146.731
"(4524.0, 4696.0)","(4645.0, 4613.0)",146.731
"(7530.0, 6711.0)","(7527.0, 6867.0)",156.029
"(7527.0, 6867.0)","(7530.0, 6711.0)",156.029
"(7376.0, 6672.0)","(7530.0, 6711.0)",158.862
"(6649.0, 6454.0)","(6519.0, 6359.0)",161.012
"(1662.0, 1086.0)","(1790.0, 986.0)",162.432
"(1790.0, 986.0)","(1662.0, 1086.0)",162.432
"(5454.0, 5658.0)","(5361.0, 5797.0)",167.242
"(5361.0, 5797.0)","(5454.0, 5658.0)",167.242
"(4939.0, 5108.0)","(4792.0, 5188.0)",167.359
"(3636.0, 3700.0)","(3720.0, 3555.0)",167.574
"(3720.0, 3555.0)","(3636.0, 3700.0)",167.574
"(4804.0, 4666.0)","(4645.0, 4613.0)",167.601
"(2594.0, 1684.0)","(2601.0, 1853.0)",169.145
"(2601.0, 1853.0)","(2594.0, 1684.0)",169.145
"(7685.0, 7376.0)","(7758.0, 7530.0)",170.426
"(7758.0, 7530.0)","(7685.0, 7376.0)",170.426
"(7699.0, 6842.0)","(7527.0, 6867.0)",173.807
"(6599.0, 5793.0)","(6423.0, 5795.0)",176.011
"(5932.0, 6309.0)","(6108.0, 6319.0)",176.284
"(6108.0, 6319.0)","(5932.0, 6309.0)",176.284
"(7522.0, 7449.0)","(7685.0, 7376.0)",178.6
"(3322.0, 2048.0)","(3217.0, 2194.0)",179.836
"(3217.0, 2194.0)","(3322.0, 2048.0)",179.836
"(7684.0, 7023.0)","(7699.0, 6842.0)",181.62
"(3321.0, 3796.0)","(3267.0, 3621.0)",183.142
"(3267.0, 3621.0)","(3321.0, 3796.0)",183.142
"(4511.0, 4136.0)","(4374.0, 4003.0)",190.94
"(2498.0, 1518.0)","(2594.0, 1684.0)",191.76
"(6512.0, 6081.0)","(6536.0, 6276.0)",196.471
"(5681.0, 4793.0)","(5497.0, 4868.0)",198.698
"(2802.0, 1861.0)","(2601.0, 1853.0)",201.159
"(4666.0, 5437.0)","(4832.0, 5323.0)",201.375
"(1904.0, 1152.0)","(1790.0, 986.0)",201.375
"(5567.0, 5318.0)","(5721.0, 5187.0)",202.181
"(5721.0, 5187.0)","(5567.0, 5318.0)",202.181
"(3398.0, 3464.0)","(3267.0, 3621.0)",204.475
"(5002.0, 5756.0)","(4961.0, 5554.0)",206.119
"(4961.0, 5554.0)","(5002.0, 5756.0)",206.119
"(6819.0, 6770.0)","(6648.0, 6894.0)",211.227
"(4746.0, 4410.0)","(4645.0, 4613.0)",226.738
"(5926.0, 5530.0)","(6099.0, 5682.0)",230.289
"(6733.0, 5987.0)","(6599.0, 5793.0)",235.78
"(3460.0, 3990.0)","(3559.0, 4204.0)",235.79
"(3559.0, 4204.0)","(3460.0, 3990.0)",235.79
"(2493.0, 2148.0)","(2572.0, 2381.0)",246.028
"(2572.0, 2381.0)","(2493.0, 2148.0)",246.028
"(7273.0, 7505.0)","(7522.0, 7449.0)",255.22
"(4383.0, 4357.0)","(4511.0, 4136.0)",255.392
"(2760.0, 2192.0)","(2572.0, 2381.0)",266.58
"(2261.0, 1857.0)","(2601.0, 1853.0)",340.024
"(1593.0, 593.0)","(1790.0, 986.0)",439.611
"(4217.0, 5171.0)","(4666.0, 5437.0)",521.878
