og_coord,closest_coord,dist
"(4673.0, 4962.0)","(4668.0, 4979.0)",17.72
"(4668.0, 4979.0)","(4673.0, 4962.0)",17.72
"(6583.0, 5934.0)","(6596.0, 5969.0)",37.336
"(6596.0, 5969.0)","(6583.0, 5934.0)",37.336
"(5524.0, 4959.0)","(5520.0, 4997.0)",38.21
"(5520.0, 4997.0)","(5524.0, 4959.0)",38.21
"(6627.0, 5942.0)","(6596.0, 5969.0)",41.11
"(7926.0, 6964.0)","(7942.0, 7020.0)",58.241
"(7942.0, 7020.0)","(7926.0, 6964.0)",58.241
"(3421.0, 3777.0)","(3410.0, 3711.0)",66.91
"(3410.0, 3711.0)","(3421.0, 3777.0)",66.91
"(4677.0, 5298.0)","(4744.0, 5286.0)",68.066
"(4744.0, 5286.0)","(4677.0, 5298.0)",68.066
"(6624.0, 6448.0)","(6561.0, 6408.0)",74.626
"(6561.0, 6408.0)","(6624.0, 6448.0)",74.626
"(5019.0, 4889.0)","(4979.0, 4825.0)",75.472
"(4979.0, 4825.0)","(5019.0, 4889.0)",75.472
"(6488.0, 6430.0)","(6561.0, 6408.0)",76.243
"(7659.0, 7245.0)","(7590.0, 7201.0)",81.835
"(7590.0, 7201.0)","(7659.0, 7245.0)",81.835
"(7685.0, 7587.0)","(7738.0, 7651.0)",83.096
"(7738.0, 7651.0)","(7685.0, 7587.0)",83.096
"(2320.0, 1234.0)","(2388.0, 1282.0)",83.235
"(2388.0, 1282.0)","(2320.0, 1234.0)",83.235
"(7012.0, 6463.0)","(7030.0, 6555.0)",93.744
"(7030.0, 6555.0)","(7012.0, 6463.0)",93.744
"(6950.0, 6383.0)","(7012.0, 6463.0)",101.213
"(3588.0, 3958.0)","(3532.0, 4051.0)",108.559
"(3532.0, 4051.0)","(3588.0, 3958.0)",108.559
"(5590.0, 4758.0)","(5498.0, 4817.0)",109.293
"(5498.0, 4817.0)","(5590.0, 4758.0)",109.293
"(5709.0, 5088.0)","(5749.0, 5190.0)",109.563
"(5749.0, 5190.0)","(5709.0, 5088.0)",109.563
"(4306.0, 3768.0)","(4195.0, 3779.0)",111.544
"(4195.0, 3779.0)","(4306.0, 3768.0)",111.544
"(7062.0, 6353.0)","(6950.0, 6383.0)",115.948
"(5455.0, 5758.0)","(5448.0, 5641.0)",117.209
"(5448.0, 5641.0)","(5455.0, 5758.0)",117.209
"(7539.0, 7307.0)","(7590.0, 7201.0)",117.631
"(1534.0, 720.0)","(1624.0, 799.0)",119.754
"(1624.0, 799.0)","(1534.0, 720.0)",119.754
"(6655.0, 6594.0)","(6624.0, 6448.0)",149.255
"(6368.0, 6520.0)","(6488.0, 6430.0)",150.0
"(1501.0, 901.0)","(1624.0, 799.0)",159.79
"(6688.0, 6102.0)","(6596.0, 5969.0)",161.719
"(4076.0, 3665.0)","(4195.0, 3779.0)",164.794
"(1333.0, 799.0)","(1277.0, 644.0)",164.806
"(1277.0, 644.0)","(1333.0, 799.0)",164.806
"(4762.0, 5119.0)","(4744.0, 5286.0)",167.967
"(1585.0, 1047.0)","(1501.0, 901.0)",168.44
"(6502.0, 6115.0)","(6596.0, 5969.0)",173.643
"(4827.0, 4722.0)","(4979.0, 4825.0)",183.611
"(2985.0, 3261.0)","(2862.0, 3121.0)",186.357
"(2862.0, 3121.0)","(2985.0, 3261.0)",186.357
"(6883.0, 6096.0)","(6688.0, 6102.0)",195.092
"(7082.0, 6747.0)","(7030.0, 6555.0)",198.917
"(3612.0, 3687.0)","(3410.0, 3711.0)",203.421
"(4903.0, 4524.0)","(4827.0, 4722.0)",212.085
"(4492.0, 4488.0)","(4291.0, 4558.0)",212.84
"(4291.0, 4558.0)","(4492.0, 4488.0)",212.84
"(5342.0, 5456.0)","(5448.0, 5641.0)",213.216
"(6435.0, 5779.0)","(6583.0, 5934.0)",214.311
"(7386.0, 7082.0)","(7200.0, 6972.0)",216.093
"(7200.0, 6972.0)","(7386.0, 7082.0)",216.093
"(4596.0, 4296.0)","(4492.0, 4488.0)",218.358
"(1595.0, 1267.0)","(1585.0, 1047.0)",220.227
"(6279.0, 6087.0)","(6502.0, 6115.0)",224.751
"(7763.0, 6796.0)","(7926.0, 6964.0)",234.079
"(6078.0, 5933.0)","(6279.0, 6087.0)",253.213
"(2638.0, 1376.0)","(2388.0, 1282.0)",267.088
"(3954.0, 5225.0)","(4233.0, 5229.0)",279.029
"(4233.0, 5229.0)","(3954.0, 5225.0)",279.029
"(3477.0, 3423.0)","(3410.0, 3711.0)",295.691
"(4132.0, 4303.0)","(4291.0, 4558.0)",300.51
"(3792.0, 4235.0)","(3532.0, 4051.0)",318.522
"(2611.0, 2874.0)","(2862.0, 3121.0)",352.151
"(3902.0, 3356.0)","(4076.0, 3665.0)",354.622
"(2920.0, 2443.0)","(3248.0, 2662.0)",394.392
"(3248.0, 2662.0)","(2920.0, 2443.0)",394.392
"(3378.0, 2183.0)","(3248.0, 2662.0)",496.328
"(2423.0, 2133.0)","(2920.0, 2443.0)",585.755
