og_coord,closest_coord,dist
"(2094, 1999)","(2572, 2043)",480.021
"(1524, 1005)","(1671, 946)",158.398
"(2357, 1535)","(2255, 1454)",130.25
"(5103, 5028)","(5407, 5102)",312.877
"(6010, 6026)","(6159, 6021)",149.084
"(4536, 5204)","(4675, 5152)",148.408
"(3697, 3156)","(3894, 3252)",219.146
"(4760, 5283)","(4675, 5152)",156.16
"(7668, 7434)","(7195, 7215)",521.239
"(3894, 3252)","(3697, 3156)",219.146
"(1899, 1239)","(1964, 987)",260.248
"(4103, 4284)","(3992, 4483)",227.864
"(4266, 4452)","(4312, 4566)",122.931
"(4675, 5152)","(4536, 5204)",148.408
"(2479, 2295)","(2697, 2384)",235.468
"(6116, 6246)","(6159, 6021)",229.072
"(4338, 4020)","(4380, 4120)",108.462
"(5523, 5630)","(5546, 5552)",81.32
"(2901, 2343)","(2781, 2361)",121.342
"(5889, 5516)","(5973, 5736)",235.491
"(6849, 6554)","(6939, 6368)",206.63
"(2255, 1454)","(2357, 1535)",130.25
"(1671, 946)","(1524, 1005)",158.398
"(5440, 5113)","(5407, 5102)",34.785
"(5621, 5700)","(5536, 5727)",89.185
"(2402, 1144)","(2255, 1454)",343.087
"(6304, 6867)","(6413, 6940)",131.187
"(2572, 2043)","(2625, 1961)",97.637
"(3420, 3627)","(3273, 3763)",200.262
"(2536, 2787)","(2291, 2488)",386.557
"(7514, 6819)","(7195, 7215)",508.505
"(4380, 4120)","(4338, 4020)",108.462
"(4312, 4566)","(4266, 4452)",122.931
"(2291, 2488)","(2479, 2295)",269.431
"(2697, 2384)","(2781, 2361)",87.092
"(5371, 5587)","(5523, 5630)",157.965
"(3105, 2598)","(3026, 2749)",170.417
"(1320, 781)","(1619, 777)",299.027
"(6611, 6384)","(6676, 6194)",200.811
"(2714, 1996)","(2625, 1961)",95.635
"(3976, 3925)","(3868, 4129)",230.825
"(3992, 4483)","(4103, 4284)",227.864
"(5668, 4892)","(5568, 5066)",200.689
"(4501, 4716)","(4312, 4566)",241.29
"(3377, 2218)","(3105, 2598)",467.316
"(4868, 5430)","(4760, 5283)",182.409
"(6758, 6236)","(6676, 6194)",92.13
"(6413, 6940)","(6428, 6976)",39.0
"(6949, 7054)","(7195, 7215)",294.002
"(3868, 4129)","(3976, 3925)",230.825
"(6433, 5903)","(6556, 5934)",126.846
"(4857, 4602)","(4501, 4716)",373.807
"(5973, 5736)","(5889, 5516)",235.491
"(2605, 1939)","(2625, 1961)",29.732
"(3966, 3621)","(3757, 3560)",217.72
"(5568, 5066)","(5440, 5113)",136.356
"(3273, 3763)","(3420, 3627)",200.262
"(5721, 5330)","(5523, 5386)",205.767
"(7008, 6728)","(6849, 6554)",235.705
"(2625, 1961)","(2605, 1939)",29.732
"(6159, 6021)","(6010, 6026)",149.084
"(1619, 777)","(1671, 946)",176.819
"(5407, 5102)","(5440, 5113)",34.785
"(6428, 6976)","(6413, 6940)",39.0
"(1964, 987)","(1899, 1239)",260.248
"(7111, 6462)","(6983, 6340)",176.828
"(4983, 5627)","(4868, 5430)",228.11
"(3026, 2749)","(3105, 2598)",170.417
"(6146, 6665)","(6304, 6867)",256.453
"(6676, 6194)","(6758, 6236)",92.13
"(6548, 6162)","(6676, 6194)",131.939
"(6983, 6340)","(6939, 6368)",52.154
"(2781, 2361)","(2697, 2384)",87.092
"(6556, 5934)","(6433, 5903)",126.846
"(6939, 6368)","(6983, 6340)",52.154
"(2139, 1516)","(2255, 1454)",131.529
"(5546, 5552)","(5523, 5630)",81.32
"(5536, 5727)","(5621, 5700)",89.185
"(7195, 7215)","(6949, 7054)",294.002
"(3757, 3560)","(3966, 3621)",217.72
"(5855, 6055)","(6010, 6026)",157.69
"(5523, 5386)","(5546, 5552)",167.586
