og_coord,closest_coord,dist
"(5086, 4789)","(5076, 4962)",173.289
"(3569, 3672)","(3693, 3551)",173.254
"(2094, 1201)","(2023, 1156)",84.06
"(6362, 6498)","(6395, 6693)",197.773
"(5603, 5601)","(5600, 5551)",50.09
"(6614, 6379)","(6595, 6297)",84.172
"(4922, 4549)","(4720, 4678)",239.677
"(4008, 3480)","(3693, 3551)",322.902
"(5076, 4962)","(5235, 4918)",164.976
"(5565, 5662)","(5603, 5601)",71.868
"(5942, 6205)","(5805, 6159)",144.516
"(1523, 1175)","(1697, 968)",270.416
"(2182, 1902)","(2237, 2008)",119.419
"(2986, 2550)","(3140, 2342)",258.805
"(7597, 7472)","(7726, 7501)",132.22
"(2854, 3140)","(2664, 2916)",293.728
"(6453, 5906)","(6380, 5845)",95.131
"(1836, 1053)","(1925, 1116)",109.041
"(2827, 2016)","(2745, 2279)",275.487
"(3624, 3896)","(3549, 3966)",102.591
"(4959, 5359)","(4724, 5041)",395.41
"(6595, 6297)","(6614, 6379)",84.172
"(7163, 7090)","(7364, 7154)",210.943
"(1925, 1116)","(2023, 1156)",105.849
"(2253, 1797)","(2182, 1902)",126.752
"(4184, 5266)","(4128, 5202)",85.041
"(4191, 5145)","(4128, 5202)",84.959
"(7143, 6425)","(7032, 6351)",133.405
"(2315, 2382)","(2310, 2353)",29.428
"(1697, 968)","(1638, 872)",112.681
"(2237, 2008)","(2182, 1902)",119.419
"(5720, 6070)","(5805, 6159)",123.069
"(4316, 4456)","(4038, 4502)",281.78
"(3140, 2342)","(2986, 2550)",258.805
"(7309, 6669)","(7143, 6425)",295.114
"(4871, 4924)","(4724, 5041)",187.878
"(3188, 3513)","(3166, 3427)",88.769
"(7899, 7200)","(7955, 7005)",202.882
"(5416, 5802)","(5491, 5684)",139.818
"(5600, 5551)","(5603, 5601)",50.09
"(7032, 6351)","(7143, 6425)",133.405
"(4407, 4822)","(4361, 4862)",60.959
"(6182, 6220)","(5942, 6205)",240.468
"(3693, 3551)","(3569, 3672)",173.254
"(2516, 1955)","(2237, 2008)",283.989
"(5785, 5246)","(5600, 5551)",356.721
"(3895, 4138)","(3714, 4083)",189.172
"(2745, 2279)","(2695, 2527)",252.99
"(5363, 5337)","(5427, 5268)",94.112
"(6762, 6222)","(6595, 6297)",183.068
"(2695, 2527)","(2745, 2279)",252.99
"(7752, 7389)","(7726, 7501)",114.978
"(5235, 4918)","(5076, 4962)",164.976
"(7955, 7005)","(7899, 7200)",202.882
"(3549, 3966)","(3624, 3896)",102.591
"(1638, 872)","(1697, 968)",112.681
"(7726, 7501)","(7752, 7389)",114.978
"(3714, 4083)","(3895, 4138)",189.172
"(2664, 2916)","(2854, 3140)",293.728
"(6395, 6693)","(6362, 6498)",197.773
"(4038, 4502)","(4047, 4310)",192.211
"(2118, 1757)","(2253, 1797)",140.801
"(3099, 3885)","(3339, 3656)",331.724
"(5491, 5684)","(5565, 5662)",77.201
"(7364, 7154)","(7163, 7090)",210.943
"(2023, 1156)","(2094, 1201)",84.06
"(6921, 5981)","(6762, 6222)",288.725
"(6380, 5845)","(6453, 5906)",95.131
"(5805, 6159)","(5720, 6070)",123.069
"(2310, 2353)","(2315, 2382)",29.428
"(4720, 4678)","(4654, 4450)",237.36
"(5427, 5268)","(5363, 5337)",94.112
"(7435, 7455)","(7597, 7472)",162.89
"(6649, 6647)","(6395, 6693)",258.132
"(3339, 3656)","(3188, 3513)",207.966
"(4047, 4310)","(4038, 4502)",192.211
"(3166, 3427)","(3188, 3513)",88.769
"(4724, 5041)","(4871, 4924)",187.878
"(4361, 4862)","(4407, 4822)",60.959
"(4128, 5202)","(4191, 5145)",84.959
"(2250, 2398)","(2315, 2382)",66.94
"(4654, 4450)","(4720, 4678)",237.36
