og_coord,closest_coord,dist
"(3225, 2557)","(3081, 2454)",177.045
"(5643, 4936)","(5490, 4836)",182.781
"(1563, 1062)","(1858, 1166)",312.795
"(3618, 3199)","(3478, 3460)",296.177
"(3081, 2454)","(3029, 2551)",110.059
"(4760, 5369)","(5084, 5436)",330.855
"(3944, 3953)","(3997, 3700)",258.492
"(3029, 2551)","(3014, 2552)",15.033
"(5084, 5436)","(4950, 5650)",252.492
"(6331, 5741)","(6285, 5728)",47.802
"(4950, 5650)","(5084, 5436)",252.492
"(4296, 5120)","(4351, 5084)",65.734
"(4476, 4188)","(4558, 4236)",95.016
"(5126, 5003)","(5207, 5211)",223.215
"(4546, 4808)","(4257, 4872)",296.002
"(5438, 5854)","(5413, 5862)",26.249
"(6643, 6954)","(6942, 7063)",318.248
"(2651, 2807)","(2564, 2824)",88.645
"(7862, 7069)","(7747, 7155)",143.6
"(2130, 959)","(2145, 1238)",279.403
"(6649, 6234)","(6622, 6164)",75.027
"(7183, 7098)","(7031, 7027)",167.765
"(6537, 6409)","(6649, 6234)",207.772
"(4100, 5326)","(4117, 5296)",34.482
"(2681, 2907)","(2651, 2807)",104.403
"(4257, 4872)","(4213, 4831)",60.141
"(6285, 5728)","(6331, 5741)",47.802
"(2564, 2824)","(2651, 2807)",88.645
"(1858, 1166)","(1785, 1345)",193.313
"(3950, 3303)","(3844, 3422)",159.364
"(6942, 7063)","(7031, 7027)",96.005
"(6729, 6106)","(6622, 6164)",121.709
"(4055, 4700)","(4107, 4613)",101.356
"(4468, 4522)","(4302, 4343)",244.125
"(3478, 3460)","(3583, 3526)",124.02
"(4320, 4174)","(4476, 4188)",156.627
"(6003, 6019)","(6011, 5684)",335.096
"(3620, 4181)","(3502, 3870)",332.633
"(2145, 1238)","(2248, 1292)",116.297
"(6359, 6785)","(6203, 6836)",164.125
"(2196, 2092)","(2329, 1981)",173.234
"(2657, 1899)","(2675, 1910)",21.095
"(1331, 835)","(1563, 1062)",324.581
"(7747, 7155)","(7862, 7069)",143.6
"(2267, 1339)","(2248, 1292)",50.695
"(6464, 5998)","(6622, 6164)",229.172
"(5413, 5862)","(5438, 5854)",26.249
"(2248, 1292)","(2267, 1339)",50.695
"(3844, 3422)","(3950, 3303)",159.364
"(3014, 2552)","(3029, 2551)",15.033
"(4117, 5296)","(4100, 5326)",34.482
"(6842, 6379)","(7005, 6272)",194.982
"(5453, 5213)","(5614, 5303)",184.448
"(2675, 1910)","(2657, 1899)",21.095
"(5490, 4836)","(5643, 4936)",182.781
"(6513, 6623)","(6537, 6409)",215.342
"(1945, 1539)","(1785, 1345)",251.468
"(1785, 1345)","(1732, 1341)",53.151
"(7055, 6904)","(7031, 7027)",125.32
"(3502, 3870)","(3569, 3757)",131.37
"(7005, 6272)","(6842, 6379)",194.982
"(4337, 3868)","(4320, 4174)",306.472
"(7469, 7576)","(7695, 7558)",226.716
"(1732, 1341)","(1785, 1345)",53.151
"(4213, 4831)","(4257, 4872)",60.141
"(2442, 1876)","(2329, 1981)",154.253
"(5207, 5211)","(5126, 5003)",223.215
"(3569, 3757)","(3502, 3870)",131.37
"(2329, 1981)","(2442, 1876)",154.253
"(4107, 4613)","(4055, 4700)",101.356
"(4351, 5084)","(4296, 5120)",65.734
"(6203, 6836)","(6359, 6785)",164.125
"(7031, 7027)","(6942, 7063)",96.005
"(4558, 4236)","(4476, 4188)",95.016
"(6622, 6164)","(6649, 6234)",75.027
"(5614, 5303)","(5453, 5213)",184.448
"(2805, 2801)","(2651, 2807)",154.117
"(7695, 7558)","(7469, 7576)",226.716
"(3997, 3700)","(3944, 3953)",258.492
"(3583, 3526)","(3478, 3460)",124.02
"(4302, 4343)","(4320, 4174)",169.956
"(6011, 5684)","(6285, 5728)",277.51
