radius,%_gp_captured,%_pface_covered,SC3PA,total_gp
100,0.14814814814814814,0.09918886245355926,1.4935966043315787,81
160,0.25925925925925924,0.21516100039263597,1.2049547026931027,81
220,0.35802469135802467,0.3496835858519549,1.0238532943596648,81
280,0.4567901234567901,0.48046920309369856,0.9507167587757114,81
340,0.5802469135802469,0.5867676231146737,0.9888870665702146,81
400,0.6172839506172839,0.6658010342515447,0.9271297562810173,81
460,0.7283950617283951,0.7260877143396489,1.0031777805121584,81
520,0.8024691358024691,0.7753916142411144,1.0349210915672022,81
580,0.8395061728395061,0.8144626500633407,1.0307485220767554,81
640,0.8765432098765432,0.8488308069754811,1.032647734593665,81
700,0.8888888888888888,0.8794216775997556,1.0107652694154328,81
100,0.15853658536585366,0.1622519758094335,0.9771011081680533,82
160,0.25609756097560976,0.333588267593169,0.767705539596303,82
220,0.43902439024390244,0.4726166213967103,0.9289228739913258,82
280,0.524390243902439,0.5765626026258573,0.9095113722502846,82
340,0.6097560975609756,0.6531830634055757,0.9335148624059847,82
400,0.6463414634146342,0.7118637059005599,0.9079567592183461,82
460,0.7439024390243902,0.7577733067220286,0.9816952278806957,82
520,0.7926829268292683,0.8036061998302781,0.9864071817722203,82
580,0.8292682926829268,0.843107639667826,0.9835853142187732,82
640,0.8536585365853658,0.877548162347154,0.9727768494234079,82
700,0.9024390243902439,0.9038943327473085,0.9983899574271682,82
