og_coord,closest_coord,dist
"(3981.0, 3584.0)","(3979.0, 3552.0)",32.062
"(3979.0, 3552.0)","(3981.0, 3584.0)",32.062
"(2912.0, 2541.0)","(2932.0, 2510.0)",36.892
"(2932.0, 2510.0)","(2912.0, 2541.0)",36.892
"(2419.0, 1719.0)","(2444.0, 1683.0)",43.829
"(2444.0, 1683.0)","(2419.0, 1719.0)",43.829
"(6404.0, 6980.0)","(6414.0, 7029.0)",50.01
"(6414.0, 7029.0)","(6404.0, 6980.0)",50.01
"(6243.0, 5776.0)","(6305.0, 5735.0)",74.33
"(6305.0, 5735.0)","(6243.0, 5776.0)",74.33
"(6321.0, 5811.0)","(6305.0, 5735.0)",77.666
"(7318.0, 6688.0)","(7340.0, 6764.0)",79.12
"(7340.0, 6764.0)","(7318.0, 6688.0)",79.12
"(7217.0, 7171.0)","(7286.0, 7224.0)",87.006
"(7286.0, 7224.0)","(7217.0, 7171.0)",87.006
"(3468.0, 3728.0)","(3388.0, 3772.0)",91.302
"(3388.0, 3772.0)","(3468.0, 3728.0)",91.302
"(7777.0, 6859.0)","(7696.0, 6904.0)",92.661
"(7696.0, 6904.0)","(7777.0, 6859.0)",92.661
"(2737.0, 2656.0)","(2687.0, 2736.0)",94.34
"(2687.0, 2736.0)","(2737.0, 2656.0)",94.34
"(7328.0, 7312.0)","(7286.0, 7224.0)",97.509
"(6711.0, 6526.0)","(6800.0, 6485.0)",97.99
"(6800.0, 6485.0)","(6711.0, 6526.0)",97.99
"(3954.0, 3914.0)","(3917.0, 4005.0)",98.234
"(3917.0, 4005.0)","(3954.0, 3914.0)",98.234
"(7579.0, 7359.0)","(7559.0, 7457.0)",100.02
"(7559.0, 7457.0)","(7579.0, 7359.0)",100.02
"(5505.0, 5321.0)","(5562.0, 5423.0)",116.846
"(5562.0, 5423.0)","(5505.0, 5321.0)",116.846
"(4487.0, 5284.0)","(4577.0, 5207.0)",118.444
"(4577.0, 5207.0)","(4487.0, 5284.0)",118.444
"(2260.0, 1242.0)","(2382.0, 1278.0)",127.201
"(2382.0, 1278.0)","(2260.0, 1242.0)",127.201
"(4096.0, 3643.0)","(3981.0, 3584.0)",129.252
"(4255.0, 5083.0)","(4129.0, 5038.0)",133.795
"(4129.0, 5038.0)","(4255.0, 5083.0)",133.795
"(2576.0, 1661.0)","(2444.0, 1683.0)",133.821
"(2487.0, 2324.0)","(2368.0, 2256.0)",137.058
"(2368.0, 2256.0)","(2487.0, 2324.0)",137.058
"(6619.0, 6644.0)","(6711.0, 6526.0)",149.626
"(2639.0, 2536.0)","(2737.0, 2656.0)",154.932
"(5271.0, 5272.0)","(5111.0, 5234.0)",164.451
"(5111.0, 5234.0)","(5271.0, 5272.0)",164.451
"(7086.0, 6942.0)","(7046.0, 6780.0)",166.865
"(7046.0, 6780.0)","(7086.0, 6942.0)",166.865
"(5984.0, 5833.0)","(5865.0, 5708.0)",172.586
"(5865.0, 5708.0)","(5984.0, 5833.0)",172.586
"(3214.0, 3770.0)","(3388.0, 3772.0)",174.011
"(5717.0, 5613.0)","(5865.0, 5708.0)",175.866
"(5153.0, 5488.0)","(4991.0, 5563.0)",178.519
"(4991.0, 5563.0)","(5153.0, 5488.0)",178.519
"(2526.0, 1485.0)","(2576.0, 1661.0)",182.964
"(3477.0, 3932.0)","(3388.0, 3772.0)",183.087
"(6498.0, 5725.0)","(6305.0, 5735.0)",193.259
"(4160.0, 4845.0)","(4129.0, 5038.0)",195.474
"(4180.0, 4302.0)","(4226.0, 4103.0)",204.247
"(4226.0, 4103.0)","(4180.0, 4302.0)",204.247
"(7466.0, 6533.0)","(7318.0, 6688.0)",214.311
"(6417.0, 6748.0)","(6619.0, 6644.0)",227.2
"(4146.0, 4616.0)","(4160.0, 4845.0)",229.428
"(7575.0, 7117.0)","(7579.0, 7359.0)",242.033
"(6611.0, 5972.0)","(6662.0, 6209.0)",242.425
"(6662.0, 6209.0)","(6611.0, 5972.0)",242.425
"(4819.0, 5290.0)","(4577.0, 5207.0)",255.838
"(3107.0, 2313.0)","(2932.0, 2510.0)",263.503
"(3722.0, 3641.0)","(3981.0, 3584.0)",265.198
"(2124.0, 2117.0)","(2368.0, 2256.0)",280.815
"(4437.0, 4436.0)","(4180.0, 4302.0)",289.836
"(4519.0, 4106.0)","(4226.0, 4103.0)",293.015
"(2146.0, 1523.0)","(2260.0, 1242.0)",303.244
"(3880.0, 3237.0)","(3979.0, 3552.0)",330.191
"(3550.0, 3210.0)","(3880.0, 3237.0)",331.103
"(4013.0, 5368.0)","(4129.0, 5038.0)",349.794
"(5414.0, 5806.0)","(5717.0, 5613.0)",359.246
"(3486.0, 2360.0)","(3107.0, 2313.0)",381.903
"(5315.0, 4878.0)","(5271.0, 5272.0)",396.449
"(1691.0, 913.0)","(1853.0, 536.0)",410.333
"(1853.0, 536.0)","(1691.0, 913.0)",410.333
"(8159.0, 7240.0)","(7777.0, 6859.0)",539.523
"(1214.0, 634.0)","(1691.0, 913.0)",552.603
