og_coord,closest_coord,dist
"(4360, 4349)","(4335, 4367)",30.806
"(2057, 1370)","(2343, 1336)",288.014
"(4224, 4556)","(4279, 4515)",68.6
"(5121, 5606)","(4989, 5570)",136.821
"(4335, 4367)","(4360, 4349)",30.806
"(3759, 3929)","(3795, 3980)",62.426
"(2680, 2691)","(2833, 2822)",201.42
"(4333, 4443)","(4275, 4432)",59.034
"(7267, 7449)","(7509, 7444)",242.052
"(6681, 5890)","(6572, 5889)",109.005
"(5636, 5843)","(5325, 5661)",360.34
"(3264, 3798)","(3181, 3910)",139.402
"(3091, 2343)","(2903, 2351)",188.17
"(2535, 1694)","(2337, 1831)",240.776
"(1759, 1389)","(2057, 1370)",298.605
"(1731, 1051)","(1397, 1051)",334.0
"(6447, 5752)","(6572, 5889)",185.456
"(5171, 5087)","(5213, 5043)",60.828
"(8040, 7218)","(8096, 7220)",56.036
"(2343, 1336)","(2383, 1182)",159.11
"(2166, 1825)","(2041, 1937)",167.836
"(6572, 5889)","(6681, 5890)",109.005
"(5575, 5428)","(5325, 5661)",341.744
"(5866, 6223)","(5636, 5843)",444.185
"(4780, 5404)","(4957, 5575)",246.11
"(3214, 2081)","(3091, 2343)",289.436
"(4989, 5570)","(4957, 5575)",32.388
"(5325, 5661)","(5121, 5606)",211.284
"(7187, 6620)","(7315, 6766)",194.165
"(3907, 3713)","(3837, 3725)",71.021
"(2488, 2206)","(2382, 2122)",135.248
"(2241, 2117)","(2382, 2122)",141.089
"(4088, 5112)","(4394, 4840)",409.414
"(2798, 2349)","(2857, 2362)",60.415
"(3837, 3725)","(3907, 3713)",71.021
"(4113, 4383)","(4275, 4432)",169.248
"(5801, 5044)","(5717, 4923)",147.299
"(3230, 2841)","(2833, 2822)",397.454
"(1397, 1051)","(1731, 1051)",334.0
"(2382, 2122)","(2488, 2206)",135.248
"(4394, 4840)","(4615, 4826)",221.443
"(2337, 1831)","(2166, 1825)",171.105
"(5213, 5043)","(5171, 5087)",60.828
"(2041, 1937)","(2073, 1992)",63.632
"(4429, 4545)","(4362, 4598)",85.428
"(3181, 3910)","(3264, 3798)",139.402
"(6544, 6311)","(6572, 5889)",422.928
"(3446, 3683)","(3554, 3823)",176.816
"(3554, 3823)","(3446, 3683)",176.816
"(4279, 4515)","(4224, 4556)",68.6
"(7245, 7184)","(7349, 7074)",151.38
"(7315, 6766)","(7187, 6620)",194.165
"(5170, 4848)","(5213, 5043)",199.685
"(2330, 1088)","(2383, 1182)",107.912
"(4081, 3805)","(3907, 3713)",196.825
"(4663, 5012)","(4615, 4826)",192.094
"(4275, 4432)","(4333, 4443)",59.034
"(4615, 4826)","(4663, 5012)",192.094
"(2857, 2362)","(2903, 2351)",47.297
"(3795, 3980)","(3759, 3929)",62.426
"(2073, 1992)","(2041, 1937)",63.632
"(6182, 5568)","(6447, 5752)",322.616
"(7602, 7361)","(7509, 7444)",124.652
"(6272, 5980)","(6447, 5752)",287.418
"(3618, 4133)","(3564, 4199)",85.276
"(2383, 1182)","(2330, 1088)",107.912
"(5212, 5253)","(5171, 5087)",170.988
"(7349, 7074)","(7245, 7184)",151.38
"(4957, 5575)","(4989, 5570)",32.388
"(4362, 4598)","(4429, 4545)",85.428
"(3625, 3410)","(3446, 3683)",326.451
"(2903, 2351)","(2857, 2362)",47.297
"(3564, 4199)","(3618, 4133)",85.276
"(6920, 6114)","(6681, 5890)",327.562
"(4010, 3362)","(3907, 3713)",365.8
"(8096, 7220)","(8040, 7218)",56.036
"(3778, 4417)","(3564, 4199)",305.483
"(5717, 4923)","(5801, 5044)",147.299
"(2387, 2410)","(2488, 2206)",227.633
"(4727, 4532)","(4429, 4545)",298.283
"(2833, 2822)","(2680, 2691)",201.42
"(7509, 7444)","(7602, 7361)",124.652
